Reviews,rating
"International shipping a little delayed because of COVID-19 and the holidays but WORTH THE WAIT!

I can't believe how fine and delicate these are. They glisten and these look and feel handcrafted with love. Highly recommend!",1
So cute! Love it exactly what I wanted,1
The birthday girl was very pleased. Reminding her of a past trip there and anticipating a return trip some day.,1
"The ring came quickly, but after not even 2 weeks the gold has tarnished off and it turned my finger green.",1
"These earrings are absolutely stunning! Quality craftsmanship and even more gorgeous in person. I am not one to leave reviews, but this earrings were totally worth the wait. I am so delighted with this purchase and this seller! I loved all the little details in the packaging too. It is obvious that the Artikats truly cares about the details from start to finish.",1
"I looooove those earclimbers, they are so beautiful 😍",1
"Everything about this transaction was AWESOME! First, the earrings themselves are beautiful and are exactly as expected.

I also cannot believe how quickly the package got to me in the United States from Greece.

And while I bought these for myself, the packaging would have made for such a cool gift. 

I will definitely purchase from Vasilia again, and I recommend you do, too. You won't be disappointed!",1
These earrings are beautiful! They look amazing! The overseas shipping was really fast too. Thank you.,1
Super cute! It took kind of a long time to get here but it was worth the wait!,1
Really beautiful!!!,1
I LOVE these earrings!!! They’re so cute and go with a variety of outfits/styles.,1
"I ordered several cartilage earrings from this shop, and although they're all beautiful, this one is by far my favorite! An extremely unique and beautiful design. My only advice: After seeing them all in person (I ordered some 6mm but mostly 8mm), I do wish that I would have gotten them all in 6mm, as 8mm looks a bit too long for cartilage piercings, at least on me (an average-sized woman). I ordered the larger size as I was nervous about potential swelling from piercing, but it seems much longer than necessary in person/might bobble around. So personally, if I could go back, I'd go with all 6mm... but we'll see for sure when I finally get up the courage to do the piercings I plan on!",1
So pretty! It is more dainty in person than what I was imagining from the picture but I was pleasantly surprised!  I am planning on wearing it at my wedding and it will match well with my  other jewelry. Thank you!,1
Love this earring! This is what I’ve been looking for for a while. Wearing it in the same spot as the photo.,1
"Came beautifully packaged, and looks amazing in my helix.",1
"I was so pleasantly surprised when I received these because they were more detailed and beautiful in person than what I saw on the picture. Unfortunately for me they didn’t fit my ears right, I have small ears so I’m not surprised, and when it reached out to the seller to ask for a return the customer service was phenomenal and the process was super easy. Even though this pair of earrings didn’t work out for me I will be looking for another pair through this seller",1
"it fits well, especially the cuff. its snug but doesn't hurt, plus it's pretty!",1
This mismatched pair of butterfly earrings is divine. They shipped and arrived quickly. Thank you!!!,1
"Gorgeous earrings! A little tight, but easy to pull looser.",1
"Absolutely beautiful!!! Stunning craftsmanship. So happy with these earrings. Once my package shipped, it got here crazy fast! Jess was great to work with and I am completely happy with my purchases :) Thanks Jess!!",1
"I was so excited to get these and they did not disappoint! I love how they look, they are comfortable, and easy directions for putting on were provided. My earlobes are only single pierced so this is a great option to add a little extra sparkle 💖",1
This photo doesn't begin to do this item justice! These earrings are so beautiful! The quality is amazing! From the minute you open the box you are intoxicated and can't stop looking at them!  Worth every penny! Now I wish I would have gotten the cuff as well! I love 💘 these so much!!!,1
"absolutely perfect, I’m in love!",1
omg I am speechless. it is so beautiful ! I love it ! thank you ❤️,1
